DateTime,numObj,rangeIdx,range,dopplerIdx,doppler,peakVal,x,y,z,rp,noiserp,zi,rangeDoppler,rangeArray,dopplerArray,interFrameProcessingTime,transmitOutputTime,interFrameProcessingMargin,interChirpProcessingMargin,activeFrameCPULoad,interFrameCPULoad
2024-08-05 01:23:34.022947,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:34.793278,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:35.554623,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:36.353855,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:37.148993,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:37.916759,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:38.683849,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:39.475305,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:40.243061,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:40.992092,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:41.974063,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:42.772649,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:43.552945,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:44.305086,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:45.086193,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:45.873187,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:46.640134,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:47.400880,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:48.199009,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
2024-08-05 01:23:48.984626,9,"[2.0, 2.0, 78.0, 80.0, 85.0, 97.0, 111.0, 131.0, 131.0]","[0.08725738, 0.08725738, 3.4030378, 3.4902952, 3.7084386, 4.231982, 4.8427844, 5.7153583, 5.7153583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,"[-0.08180379, -0.029994724, -2.3395884, -2.726793, 3.59255, 3.5707355, 3.4807513, 4.2865186, 3.929309]","[0.019191984, 0.01942026, 2.4644432, 2.1646097, 0.7802897, 2.213739, 3.360807, 3.709341, 4.0602136]","[-0.023529928, -0.0796054, -0.1830627, -0.247436, -0.48708192, -0.5088076, -0.2047152, -0.72929376, -0.8605338]",,,,,,,,,,,,
